23490
19583
17240
17865
20677
19167
20468
18281
19896
18802
18697
18072
21824
17343
16979
20313
18126
20208
17968
18543
19009
20000
18438
18958
18281
16093
20468
30886
21770
22760
19531
24272
20209
32084
22240
35780
19635
22345
19741
21563
20052
23230
21666
22604
20677
22709
19271
17969
17656
19219
