583646
575990
575260
628021
620625
582812
584011
582187
578542
579740
579062
573282
574688
572500
578073
639531
588021
594896
571771
573437
585521
574791
639480
653177
588750
576667
574323
578489
577761
574896
577396
660574
612708
576459
578333
576771
571093
579115
578125
571302
570364
570000
569218
577344
575989
576614
583125
572291
640885
621094
621927
634375
627187
592917
575000
574011
589166
577344
573646
591875
630989
600313
572656
614687
607604
577500
593125
579792
577968
571198
571979
572084
570364
568698
570937
631199
625156
614844
582188
571145
613802
618438
574323
571927
569114
586094
569687
616354
608334
584115
620780
581250
569062
571250
570781
581667
616406
592344
578385
572552
